table_name,index_name,seq_in_index,column_name,non_unique
"decision_snapshots","idx_ds_lifecycle","1","lifecycle_state","1"
"decision_snapshots","idx_ds_tenant","1","tenant_id","1"
"decision_snapshots","idx_ds_verdict","1","verdict_decision","1"
"document_naming_templates","document_naming_templates_tenant_id_doc_type_unique","1","tenant_id","1"
"document_naming_templates","document_naming_templates_tenant_id_doc_type_unique","2","doc_type","1"
"driver_claims","driver_claims_claim_id_claims_id_fk","1","claim_id","1"
"driver_claims","idx_dc_claim_id","1","claim_id","1"
"driver_claims","idx_dc_driver_id","1","driver_id","1"
"driver_claims","idx_dc_role","1","role","1"
"driver_claims","idx_dc_tenant","1","tenant_id","1"
"driver_claims","idx_dc_unique","1","driver_id","0"
"driver_claims","idx_dc_unique","2","claim_id","0"
"driver_claims","idx_dc_unique","3","role","0"
"drivers","idx_drivers_email","1","email","1"
"drivers","idx_drivers_full_name","1","full_name","1"
"drivers","idx_drivers_license_number","1","license_number","0"
"drivers","idx_drivers_national_id","1","national_id_number","1"
"drivers","idx_drivers_phone","1","phone","1"
"drivers","idx_drivers_repeat_claimer","1","is_repeat_claimer","1"
"drivers","idx_drivers_risk_score","1","driver_risk_score","1"
"drivers","idx_drivers_tenant","1","tenant_id","1"
"engineer_observations","idx_eo_authored_by","1","authored_by","1"
"engineer_observations","idx_eo_inspection","1","inspection_id","1"
"engineer_observations","idx_eo_severity","1","severity","1"
"engineer_observations","idx_eo_tenant","1","tenant_id","1"
"engineer_observations","idx_eo_type","1","observation_type","1"
"engineer_profiles","idx_ep_available","1","is_available","1"
"engineer_profiles","idx_ep_region","1","region","1"
"engineer_profiles","idx_ep_tenant","1","tenant_id","1"
"engineer_profiles","idx_ep_user_id","1","user_id","0"
"extracted_repair_items","idx_eri_claim","1","historical_claim_id","1"
"fast_track_config","idx_ft_config_claim_type","1","claim_type","1"
"fast_track_config","idx_ft_config_effective","1","effective_from","1"
"fast_track_config","idx_ft_config_enabled","1","enabled","1"
"fast_track_config","idx_ft_config_hierarchy","1","tenant_id","1"
"fast_track_config","idx_ft_config_hierarchy","2","product_id","1"
"fast_track_config","idx_ft_config_hierarchy","3","claim_type","1"
"fast_track_config","idx_ft_config_product","1","product_id","1"
"fast_track_config","idx_ft_config_tenant","1","tenant_id","1"
"fast_track_routing_log","fast_track_routing_log_claim_id_claims_id_fk","1","claim_id","1"
"fast_track_routing_log","idx_ft_log_claim","1","claim_id","1"
"fast_track_routing_log","idx_ft_log_claim_tenant","1","claim_id","1"
"fast_track_routing_log","idx_ft_log_claim_tenant","2","tenant_id","1"
"fast_track_routing_log","idx_ft_log_config","1","config_id","1"
"fast_track_routing_log","idx_ft_log_decision","1","decision","1"
"fast_track_routing_log","idx_ft_log_evaluated","1","evaluated_at","1"
"fast_track_routing_log","idx_ft_log_tenant","1","tenant_id","1"
"federated_learning_metadata","idx_flm_model_type","1","model_type","1"
"federated_learning_metadata","idx_flm_round_number","1","round_number","1"
"federated_learning_metadata","idx_flm_training_started","1","training_started_at","1"
"final_approval_records","historical_claim_id","1","historical_claim_id","1"
"fleet_accounts","idx_fleet_accounts_agency","1","linked_agency_id","1"
"fleet_accounts","idx_fleet_accounts_insurer","1","linked_insurer_tenant_id","1"
"fleet_accounts","idx_fleet_accounts_owner","1","owner_user_id","1"
"fleet_accounts","idx_fleet_accounts_status","1","status","1"
"fleet_drivers","idx_fleet_drivers_fleet_id","1","fleet_id","1"
"fleet_drivers","idx_fleet_drivers_tenant_id","1","tenant_id","1"
"fleet_drivers","idx_fleet_drivers_user_id","1","user_id","1"
"fleet_incident_reports","idx_fleet_incident_reports_driver_id","1","driver_id","1"
"fleet_incident_reports","idx_fleet_incident_reports_fleet_id","1","fleet_id","1"
"fleet_incident_reports","idx_fleet_incident_reports_status","1","status","1"
"fleet_incident_reports","idx_fleet_incident_reports_tenant_id","1","tenant_id","1"
"fleet_incident_reports","idx_fleet_incident_reports_vehicle_id","1","vehicle_id","1"
"fleet_intelligence_snapshots","idx_fis_fleet_id","1","fleet_id","1"
"fleet_intelligence_snapshots","idx_fis_generated_at","1","generated_at","1"
"fleet_intelligence_snapshots","idx_fis_tenant_id","1","tenant_id","1"
"fleet_manager_requests","idx_fmr_created_at","1","created_at","1"
"fleet_manager_requests","idx_fmr_fleet_account_id","1","fleet_account_id","1"
"fleet_manager_requests","idx_fmr_status","1","status","1"
"fleet_manager_requests","idx_fmr_user_id","1","user_id","1"
"fleet_rfq_client_instructions","idx_fleet_rfq_instruction_agency_status","1","agency_tenant_id","1"
"fleet_rfq_client_instructions","idx_fleet_rfq_instruction_agency_status","2","status","1"
"fleet_rfq_client_instructions","idx_fleet_rfq_instruction_fleet","1","fleet_account_id","1"
"fleet_rfq_client_instructions","uq_fleet_rfq_client_instruction","1","quote_request_id","0"
"fleet_risk_scores","fleet_risk_scores_vehicle_id_unique","1","vehicle_id","1"
"fleet_vehicles","fleet_vehicles_registration_number_unique","1","registration_number","1"
"fleet_vehicles","fleet_vehicles_vin_unique","1","vin","1"
"fraud_alerts","fraud_alerts_claim_id_claims_id_fk","1","claim_id","1"
"fraud_indicators","fraud_indicators_claim_id_claims_id_fk","1","claim_id","1"
